LOCATION,Country,FREQUENCY,MEASURE,UNIT_MEASURE,TIME,Value
NLD,Netherlands,M,CPI,IX,2013-09,99.08
NLD,Netherlands,M,CPI,IX,2013-08,99.03
NLD,Netherlands,M,CPI,IX,2013-07,99.15
NLD,Netherlands,M,CPI,IX,2013-06,98.32
NLD,Netherlands,M,CPI,IX,2013-05,98.69
NLD,Netherlands,M,CPI,IX,2013-04,98.67
NLD,Netherlands,M,CPI,IX,2013-03,98.58
NLD,Netherlands,M,CPI,IX,2013-02,97.54
NLD,Netherlands,M,CPI,IX,2013-01,96.78
NLD,Netherlands,M,CPI,IX,2012-12,96.76
NLD,Netherlands,M,CPI,IX,2012-11,96.89
NLD,Netherlands,M,CPI,IX,2012-10,97.29
NLD,Netherlands,M,CPI,IX,2012-09,96.72
NLD,Netherlands,M,CPI,IX,2012-08,96.32
NLD,Netherlands,M,CPI,IX,2012-07,96.2
NLD,Netherlands,M,CPI,IX,2012-06,95.57
NLD,Netherlands,M,CPI,IX,2012-05,96.03
NLD,Netherlands,M,CPI,IX,2012-04,96.17
NLD,Netherlands,M,CPI,IX,2012-03,95.78
NLD,Netherlands,M,CPI,IX,2012-02,94.7
NLD,Netherlands,M,CPI,IX,2012-01,93.99
NLD,Netherlands,M,CPI,IX,2011-12,94.04
NLD,Netherlands,M,CPI,IX,2011-11,94.28
NLD,Netherlands,M,CPI,IX,2011-10,94.57
NLD,Netherlands,M,CPI,IX,2011-09,94.53
NLD,Netherlands,M,CPI,IX,2011-08,94.19
NLD,Netherlands,M,CPI,IX,2011-07,94.04
NLD,Netherlands,M,CPI,IX,2011-06,93.57
NLD,Netherlands,M,CPI,IX,2011-05,94.03
NLD,Netherlands,M,CPI,IX,2011-04,93.96
NLD,Netherlands,M,CPI,IX,2011-03,93.46
NLD,Netherlands,M,CPI,IX,2011-02,92.41
NLD,Netherlands,M,CPI,IX,2011-01,91.72
NLD,Netherlands,M,CPI,IX,2010-12,91.82
NLD,Netherlands,M,CPI,IX,2010-11,92.02
NLD,Netherlands,M,CPI,IX,2010-10,92.13
NLD,Netherlands,M,CPI,IX,2010-09,92.05
NLD,Netherlands,M,CPI,IX,2010-08,91.48
NLD,Netherlands,M,CPI,IX,2010-07,91.34
NLD,Netherlands,M,CPI,IX,2010-06,91.6
NLD,Netherlands,M,CPI,IX,2010-05,92.04
NLD,Netherlands,M,CPI,IX,2010-04,92.08
NLD,Netherlands,M,CPI,IX,2010-03,91.77
NLD,Netherlands,M,CPI,IX,2010-02,90.69
NLD,Netherlands,M,CPI,IX,2010-01,90.05
NLD,Netherlands,M,CPI,IX,2009-12,90.08
NLD,Netherlands,M,CPI,IX,2009-11,90.61
NLD,Netherlands,M,CPI,IX,2009-10,90.7
NLD,Netherlands,M,CPI,IX,2009-09,90.62
NLD,Netherlands,M,CPI,IX,2009-08,90.14
NLD,Netherlands,M,CPI,IX,2009-07,89.89
NLD,Netherlands,M,CPI,IX,2009-06,90.85
NLD,Netherlands,M,CPI,IX,2009-05,91.17
NLD,Netherlands,M,CPI,IX,2009-04,91.05
NLD,Netherlands,M,CPI,IX,2009-03,90.85
NLD,Netherlands,M,CPI,IX,2009-02,89.95
NLD,Netherlands,M,CPI,IX,2009-01,89.32
NLD,Netherlands,M,CPI,IX,2008-12,89.09
NLD,Netherlands,M,CPI,IX,2008-11,89.74
NLD,Netherlands,M,CPI,IX,2008-10,90.07
NLD,Netherlands,M,CPI,IX,2008-09,90.28
NLD,Netherlands,M,CPI,IX,2008-08,89.89
NLD,Netherlands,M,CPI,IX,2008-07,89.72
NLD,Netherlands,M,CPI,IX,2008-06,89.58
NLD,Netherlands,M,CPI,IX,2008-05,89.74
NLD,Netherlands,M,CPI,IX,2008-04,89.42
NLD,Netherlands,M,CPI,IX,2008-03,89.09
NLD,Netherlands,M,CPI,IX,2008-02,88.22
NLD,Netherlands,M,CPI,IX,2008-01,87.63
NLD,Netherlands,M,CPI,IX,2007-12,87.39
NLD,Netherlands,M,CPI,IX,2007-11,87.76
NLD,Netherlands,M,CPI,IX,2007-10,87.63
NLD,Netherlands,M,CPI,IX,2007-09,87.59
NLD,Netherlands,M,CPI,IX,2007-08,87.08
NLD,Netherlands,M,CPI,IX,2007-07,86.93
NLD,Netherlands,M,CPI,IX,2007-06,87.34
NLD,Netherlands,M,CPI,IX,2007-05,87.7
NLD,Netherlands,M,CPI,IX,2007-04,87.64
NLD,Netherlands,M,CPI,IX,2007-03,87.22
NLD,Netherlands,M,CPI,IX,2007-02,86.28
NLD,Netherlands,M,CPI,IX,2007-01,85.89
NLD,Netherlands,M,CPI,IX,2006-12,85.79
NLD,Netherlands,M,CPI,IX,2006-11,86.1
NLD,Netherlands,M,CPI,IX,2006-10,86.24
NLD,Netherlands,M,CPI,IX,2006-09,86.46
NLD,Netherlands,M,CPI,IX,2006-08,86.13
NLD,Netherlands,M,CPI,IX,2006-07,85.68
NLD,Netherlands,M,CPI,IX,2006-06,85.84
NLD,Netherlands,M,CPI,IX,2006-05,86.15
NLD,Netherlands,M,CPI,IX,2006-04,86.07
NLD,Netherlands,M,CPI,IX,2006-03,85.68
NLD,Netherlands,M,CPI,IX,2006-02,85.01
NLD,Netherlands,M,CPI,IX,2006-01,84.68
NLD,Netherlands,M,CPI,IX,2005-12,84.98
NLD,Netherlands,M,CPI,IX,2005-11,85.44
NLD,Netherlands,M,CPI,IX,2005-10,85.66
NLD,Netherlands,M,CPI,IX,2005-09,85.73
NLD,Netherlands,M,CPI,IX,2005-08,84.96
NLD,Netherlands,M,CPI,IX,2005-07,84.57
NLD,Netherlands,M,CPI,IX,2005-06,84.7
NLD,Netherlands,M,CPI,IX,2005-05,84.98
NLD,Netherlands,M,CPI,IX,2005-04,85.03
NLD,Netherlands,M,CPI,IX,2005-03,84.88
NLD,Netherlands,M,CPI,IX,2005-02,84.1
NLD,Netherlands,M,CPI,IX,2005-01,83.58
NLD,Netherlands,M,CPI,IX,2004-12,83.25
NLD,Netherlands,M,CPI,IX,2004-11,83.98
NLD,Netherlands,M,CPI,IX,2004-10,84.23
NLD,Netherlands,M,CPI,IX,2004-09,84.2
NLD,Netherlands,M,CPI,IX,2004-08,83.47
NLD,Netherlands,M,CPI,IX,2004-07,83.19
NLD,Netherlands,M,CPI,IX,2004-06,83.31
NLD,Netherlands,M,CPI,IX,2004-05,83.85
NLD,Netherlands,M,CPI,IX,2004-04,83.71
NLD,Netherlands,M,CPI,IX,2004-03,83.44
NLD,Netherlands,M,CPI,IX,2004-02,82.72
NLD,Netherlands,M,CPI,IX,2024-06,129.91
NLD,Netherlands,M,CPI,IX,2024-05,129.69
NLD,Netherlands,M,CPI,IX,2024-04,129.42
NLD,Netherlands,M,CPI,IX,2024-03,128.58
NLD,Netherlands,M,CPI,IX,2024-02,127.95
NLD,Netherlands,M,CPI,IX,2024-01,127.11
NLD,Netherlands,M,CPI,IX,2023-12,126.45
NLD,Netherlands,M,CPI,IX,2023-11,126.4
NLD,Netherlands,M,CPI,IX,2023-10,127.73
NLD,Netherlands,M,CPI,IX,2023-09,127.16
NLD,Netherlands,M,CPI,IX,2023-08,127.7
NLD,Netherlands,M,CPI,IX,2023-07,127.13
NLD,Netherlands,M,CPI,IX,2023-06,125.83
NLD,Netherlands,M,CPI,IX,2023-05,126.26
NLD,Netherlands,M,CPI,IX,2023-04,126.01
NLD,Netherlands,M,CPI,IX,2023-03,124.72
NLD,Netherlands,M,CPI,IX,2023-02,124.45
NLD,Netherlands,M,CPI,IX,2023-01,123.21
NLD,Netherlands,M,CPI,IX,2022-12,124.94
NLD,Netherlands,M,CPI,IX,2022-11,124.35
NLD,Netherlands,M,CPI,IX,2022-10,128.25
NLD,Netherlands,M,CPI,IX,2022-09,126.89
NLD,Netherlands,M,CPI,IX,2022-08,123.95
NLD,Netherlands,M,CPI,IX,2022-07,121.57
NLD,Netherlands,M,CPI,IX,2022-06,119.05
NLD,Netherlands,M,CPI,IX,2022-05,119.05
NLD,Netherlands,M,CPI,IX,2022-04,119.81
NLD,Netherlands,M,CPI,IX,2022-03,119.46
NLD,Netherlands,M,CPI,IX,2022-02,115.27
NLD,Netherlands,M,CPI,IX,2022-01,114.53
NLD,Netherlands,M,CPI,IX,2021-12,114.01
NLD,Netherlands,M,CPI,IX,2021-11,113.17
NLD,Netherlands,M,CPI,IX,2021-10,112.18
NLD,Netherlands,M,CPI,IX,2021-09,110.79
NLD,Netherlands,M,CPI,IX,2021-08,110.71
NLD,Netherlands,M,CPI,IX,2021-07,110.23
NLD,Netherlands,M,CPI,IX,2021-06,109.67
NLD,Netherlands,M,CPI,IX,2021-05,109.46
NLD,Netherlands,M,CPI,IX,2021-04,109.36
NLD,Netherlands,M,CPI,IX,2021-03,108.87
NLD,Netherlands,M,CPI,IX,2021-02,108.57
NLD,Netherlands,M,CPI,IX,2021-01,107.62
NLD,Netherlands,M,CPI,IX,2020-12,107.85
NLD,Netherlands,M,CPI,IX,2020-11,107.61
NLD,Netherlands,M,CPI,IX,2020-10,108.47
NLD,Netherlands,M,CPI,IX,2020-09,107.88
NLD,Netherlands,M,CPI,IX,2020-08,108.13
NLD,Netherlands,M,CPI,IX,2020-07,108.69
NLD,Netherlands,M,CPI,IX,2020-06,107.51
NLD,Netherlands,M,CPI,IX,2020-05,107.18
NLD,Netherlands,M,CPI,IX,2020-04,107.34
NLD,Netherlands,M,CPI,IX,2020-03,106.85
NLD,Netherlands,M,CPI,IX,2020-02,106.64
NLD,Netherlands,M,CPI,IX,2020-01,105.97
NLD,Netherlands,M,CPI,IX,2019-12,106.8
NLD,Netherlands,M,CPI,IX,2019-11,106.73
NLD,Netherlands,M,CPI,IX,2019-10,107.16
NLD,Netherlands,M,CPI,IX,2019-09,106.7
NLD,Netherlands,M,CPI,IX,2019-08,107.37
NLD,Netherlands,M,CPI,IX,2019-07,106.9
NLD,Netherlands,M,CPI,IX,2019-06,105.84
NLD,Netherlands,M,CPI,IX,2019-05,105.94
NLD,Netherlands,M,CPI,IX,2019-04,106.08
NLD,Netherlands,M,CPI,IX,2019-03,105.37
NLD,Netherlands,M,CPI,IX,2019-02,104.97
NLD,Netherlands,M,CPI,IX,2019-01,104.05
NLD,Netherlands,M,CPI,IX,2018-12,103.97
NLD,Netherlands,M,CPI,IX,2018-11,104.07
NLD,Netherlands,M,CPI,IX,2018-10,104.32
NLD,Netherlands,M,CPI,IX,2018-09,103.95
NLD,Netherlands,M,CPI,IX,2018-08,104.4
NLD,Netherlands,M,CPI,IX,2018-07,104.28
NLD,Netherlands,M,CPI,IX,2018-06,103.1
NLD,Netherlands,M,CPI,IX,2018-05,103.42
NLD,Netherlands,M,CPI,IX,2018-04,103.11
NLD,Netherlands,M,CPI,IX,2018-03,102.47
NLD,Netherlands,M,CPI,IX,2018-02,102.31
NLD,Netherlands,M,CPI,IX,2018-01,101.82
NLD,Netherlands,M,CPI,IX,2017-12,101.97
NLD,Netherlands,M,CPI,IX,2017-11,102.0
NLD,Netherlands,M,CPI,IX,2017-10,102.17
NLD,Netherlands,M,CPI,IX,2017-09,102.03
NLD,Netherlands,M,CPI,IX,2017-08,102.27
NLD,Netherlands,M,CPI,IX,2017-07,102.11
NLD,Netherlands,M,CPI,IX,2017-06,101.37
NLD,Netherlands,M,CPI,IX,2017-05,101.65
NLD,Netherlands,M,CPI,IX,2017-04,101.98
NLD,Netherlands,M,CPI,IX,2017-03,101.44
NLD,Netherlands,M,CPI,IX,2017-02,101.09
NLD,Netherlands,M,CPI,IX,2017-01,100.35
NLD,Netherlands,M,CPI,IX,2016-12,100.71
NLD,Netherlands,M,CPI,IX,2016-11,100.49
NLD,Netherlands,M,CPI,IX,2016-10,100.83
NLD,Netherlands,M,CPI,IX,2016-09,100.57
NLD,Netherlands,M,CPI,IX,2016-08,100.88
NLD,Netherlands,M,CPI,IX,2016-07,100.76
NLD,Netherlands,M,CPI,IX,2016-06,100.26
NLD,Netherlands,M,CPI,IX,2016-05,100.58
NLD,Netherlands,M,CPI,IX,2016-04,100.4
NLD,Netherlands,M,CPI,IX,2016-03,100.31
NLD,Netherlands,M,CPI,IX,2016-02,99.3
GBR,United Kingdom,M,CPI,IX,2022-06,120.5
GBR,United Kingdom,M,CPI,IX,2022-05,119.7
GBR,United Kingdom,M,CPI,IX,1955-06,4.978576
GBR,United Kingdom,M,CPI,IX,1955-05,4.877152
GBR,United Kingdom,M,CPI,IX,1955-04,4.885972
GBR,United Kingdom,M,CPI,IX,1955-03,4.859513
GBR,United Kingdom,M,CPI,IX,1955-02,4.859513
GBR,United Kingdom,M,CPI,IX,1955-01,4.859513
GBR,United Kingdom,M,CPI,IX,1956-08,5.223906
GBR,United Kingdom,M,CPI,IX,1956-07,5.208587
GBR,United Kingdom,M,CPI,IX,1956-06,5.229012
GBR,United Kingdom,M,CPI,IX,1956-05,5.234119
GBR,United Kingdom,M,CPI,IX,1956-04,5.244332
GBR,United Kingdom,M,CPI,IX,1956-03,5.172842
GBR,United Kingdom,M,CPI,IX,1956-02,5.106458
GBR,United Kingdom,M,CPI,IX,1956-01,5.106458
GBR,United Kingdom,M,CPI,IX,1955-12,5.124096
GBR,United Kingdom,M,CPI,IX,1955-11,5.124096
GBR,United Kingdom,M,CPI,IX,1955-10,5.044722
GBR,United Kingdom,M,CPI,IX,1955-09,4.991805
GBR,United Kingdom,M,CPI,IX,1955-08,4.960937
GBR,United Kingdom,M,CPI,IX,1955-07,4.996214
GBR,United Kingdom,M,CPI,IX,1959-03,5.632423
GBR,United Kingdom,M,CPI,IX,1959-02,5.632423
GBR,United Kingdom,M,CPI,IX,1959-01,5.637529
GBR,United Kingdom,M,CPI,IX,1958-12,5.627316
GBR,United Kingdom,M,CPI,IX,1958-11,5.606891
GBR,United Kingdom,M,CPI,IX,1958-10,5.586464
GBR,United Kingdom,M,CPI,IX,1958-09,5.5354
GBR,United Kingdom,M,CPI,IX,1958-08,5.530293
GBR,United Kingdom,M,CPI,IX,1958-07,5.540506
GBR,United Kingdom,M,CPI,IX,1958-06,5.627316
GBR,United Kingdom,M,CPI,IX,1958-05,5.576252
GBR,United Kingdom,M,CPI,IX,1958-04,5.596677
GBR,United Kingdom,M,CPI,IX,1958-03,5.5354
GBR,United Kingdom,M,CPI,IX,1958-02,5.494548
GBR,United Kingdom,M,CPI,IX,1958-01,5.520081
GBR,United Kingdom,M,CPI,IX,1957-12,5.525187
GBR,United Kingdom,M,CPI,IX,1957-11,5.499655
GBR,United Kingdom,M,CPI,IX,1957-10,5.469016
GBR,United Kingdom,M,CPI,IX,1957-09,5.417952
GBR,United Kingdom,M,CPI,IX,1957-08,5.433271
GBR,United Kingdom,M,CPI,IX,1957-07,5.443484
GBR,United Kingdom,M,CPI,IX,1957-06,5.397526
GBR,United Kingdom,M,CPI,IX,1957-05,5.341355
GBR,United Kingdom,M,CPI,IX,1957-04,5.336248
GBR,United Kingdom,M,CPI,IX,1957-03,5.315823
GBR,United Kingdom,M,CPI,IX,1957-02,5.326035
GBR,United Kingdom,M,CPI,IX,1957-01,5.331142
GBR,United Kingdom,M,CPI,IX,1956-12,5.280077
GBR,United Kingdom,M,CPI,IX,1956-11,5.264758
GBR,United Kingdom,M,CPI,IX,1956-10,5.244332
GBR,United Kingdom,M,CPI,IX,1956-09,5.213693
GBR,United Kingdom,M,CPI,IX,1964-07,6.444094
GBR,United Kingdom,M,CPI,IX,1964-06,6.444094
GBR,United Kingdom,M,CPI,IX,1964-05,6.420094
GBR,United Kingdom,M,CPI,IX,1964-04,6.366093
GBR,United Kingdom,M,CPI,IX,1964-03,6.312092
GBR,United Kingdom,M,CPI,IX,1964-02,6.288092
GBR,United Kingdom,M,CPI,IX,1964-01,6.282092
GBR,United Kingdom,M,CPI,IX,1963-12,6.252091
GBR,United Kingdom,M,CPI,IX,1963-11,6.240091
GBR,United Kingdom,M,CPI,IX,1963-10,6.222091
GBR,United Kingdom,M,CPI,IX,1963-09,6.198091
GBR,United Kingdom,M,CPI,IX,1963-08,6.18009
GBR,United Kingdom,M,CPI,IX,1963-07,6.198091
GBR,United Kingdom,M,CPI,IX,1963-06,6.234091
GBR,United Kingdom,M,CPI,IX,1963-05,6.234091
GBR,United Kingdom,M,CPI,IX,1963-04,6.240091
GBR,United Kingdom,M,CPI,IX,1963-03,6.222091
GBR,United Kingdom,M,CPI,IX,1963-02,6.216091
GBR,United Kingdom,M,CPI,IX,1963-01,6.16209
GBR,United Kingdom,M,CPI,IX,1962-12,6.13809
GBR,United Kingdom,M,CPI,IX,1962-11,6.108089
GBR,United Kingdom,M,CPI,IX,1962-10,6.084089
GBR,United Kingdom,M,CPI,IX,1962-09,6.090089
GBR,United Kingdom,M,CPI,IX,1962-08,6.096089
GBR,United Kingdom,M,CPI,IX,1962-07,6.15009
GBR,United Kingdom,M,CPI,IX,1962-06,6.17409
GBR,United Kingdom,M,CPI,IX,1962-05,6.13209
GBR,United Kingdom,M,CPI,IX,1962-04,6.114089
GBR,United Kingdom,M,CPI,IX,1962-03,6.030088
GBR,United Kingdom,M,CPI,IX,1962-02,6.006088
GBR,United Kingdom,M,CPI,IX,1962-01,6.000088
GBR,United Kingdom,M,CPI,IX,1961-12,5.979662
GBR,United Kingdom,M,CPI,IX,1961-11,5.969449
GBR,United Kingdom,M,CPI,IX,1961-10,5.908172
GBR,United Kingdom,M,CPI,IX,1961-09,5.897959
GBR,United Kingdom,M,CPI,IX,1961-08,5.908172
GBR,United Kingdom,M,CPI,IX,1961-07,5.852
GBR,United Kingdom,M,CPI,IX,1961-06,5.852
GBR,United Kingdom,M,CPI,IX,1961-05,5.800936
GBR,United Kingdom,M,CPI,IX,1961-04,5.785616
GBR,United Kingdom,M,CPI,IX,1961-03,5.754978
GBR,United Kingdom,M,CPI,IX,1961-02,5.734552
GBR,United Kingdom,M,CPI,IX,1961-01,5.734552
GBR,United Kingdom,M,CPI,IX,1960-12,5.729445
GBR,United Kingdom,M,CPI,IX,1960-11,5.714126
GBR,United Kingdom,M,CPI,IX,1960-10,5.688594
GBR,United Kingdom,M,CPI,IX,1960-09,5.642636
GBR,United Kingdom,M,CPI,IX,1960-08,5.637529
GBR,United Kingdom,M,CPI,IX,1960-07,5.673275
GBR,United Kingdom,M,CPI,IX,1960-06,5.663062
GBR,United Kingdom,M,CPI,IX,1960-05,5.632423
GBR,United Kingdom,M,CPI,IX,1960-04,5.632423
GBR,United Kingdom,M,CPI,IX,1960-03,5.601784
GBR,United Kingdom,M,CPI,IX,1960-02,5.611997
GBR,United Kingdom,M,CPI,IX,1960-01,5.611997
GBR,United Kingdom,M,CPI,IX,1959-12,5.627316
GBR,United Kingdom,M,CPI,IX,1959-11,5.617104
GBR,United Kingdom,M,CPI,IX,1959-10,5.576252
GBR,United Kingdom,M,CPI,IX,1959-09,5.550719
GBR,United Kingdom,M,CPI,IX,1959-08,5.581358
GBR,United Kingdom,M,CPI,IX,1959-07,5.566039
GBR,United Kingdom,M,CPI,IX,1959-06,5.581358
GBR,United Kingdom,M,CPI,IX,1959-05,5.571145
GBR,United Kingdom,M,CPI,IX,1959-04,5.591571
GBR,United Kingdom,M,CPI,IX,1975-04,14.85705
GBR,United Kingdom,M,CPI,IX,1975-03,14.30465
GBR,United Kingdom,M,CPI,IX,1975-02,14.02846
GBR,United Kingdom,M,CPI,IX,1975-01,13.79829
GBR,United Kingdom,M,CPI,IX,1974-12,13.45305
GBR,United Kingdom,M,CPI,IX,1974-11,13.25741
GBR,United Kingdom,M,CPI,IX,1974-10,13.02725
GBR,United Kingdom,M,CPI,IX,1974-09,12.77407
GBR,United Kingdom,M,CPI,IX,1974-08,12.63597
GBR,United Kingdom,M,CPI,IX,1974-07,12.62446
GBR,United Kingdom,M,CPI,IX,1974-06,12.50938
GBR,United Kingdom,M,CPI,IX,1974-05,12.38279
GBR,United Kingdom,M,CPI,IX,1974-04,12.21017
GBR,United Kingdom,M,CPI,IX,1974-03,11.80738
GBR,United Kingdom,M,CPI,IX,1974-02,11.70381
GBR,United Kingdom,M,CPI,IX,1974-01,11.50817
GBR,United Kingdom,M,CPI,IX,1973-12,11.29216
GBR,United Kingdom,M,CPI,IX,1973-11,11.20816
GBR,United Kingdom,M,CPI,IX,1973-10,11.12416
GBR,United Kingdom,M,CPI,IX,1973-09,10.90816
GBR,United Kingdom,M,CPI,IX,1973-08,10.81216
GBR,United Kingdom,M,CPI,IX,1973-07,10.78216
GBR,United Kingdom,M,CPI,IX,1973-06,10.73416
GBR,United Kingdom,M,CPI,IX,1973-05,10.68016
GBR,United Kingdom,M,CPI,IX,1973-04,10.60215
GBR,United Kingdom,M,CPI,IX,1973-03,10.40415
GBR,United Kingdom,M,CPI,IX,1973-02,10.34415
GBR,United Kingdom,M,CPI,IX,1973-01,10.27815
GBR,United Kingdom,M,CPI,IX,1972-12,10.21215
GBR,United Kingdom,M,CPI,IX,1972-11,10.15815
GBR,United Kingdom,M,CPI,IX,1972-10,10.12215
GBR,United Kingdom,M,CPI,IX,1972-09,9.984146
GBR,United Kingdom,M,CPI,IX,1972-08,9.930145
GBR,United Kingdom,M,CPI,IX,1972-07,9.852144
GBR,United Kingdom,M,CPI,IX,1972-06,9.822144
GBR,United Kingdom,M,CPI,IX,1972-05,9.756143
GBR,United Kingdom,M,CPI,IX,1972-04,9.708142
GBR,United Kingdom,M,CPI,IX,1972-03,9.61814
GBR,United Kingdom,M,CPI,IX,1972-02,9.58814
GBR,United Kingdom,M,CPI,IX,1972-01,9.540139
GBR,United Kingdom,M,CPI,IX,1971-12,9.486138
GBR,United Kingdom,M,CPI,IX,1971-11,9.438138
GBR,United Kingdom,M,CPI,IX,1971-10,9.384137
GBR,United Kingdom,M,CPI,IX,1971-09,9.330136
GBR,United Kingdom,M,CPI,IX,1971-08,9.318136
GBR,United Kingdom,M,CPI,IX,1971-07,9.312136
GBR,United Kingdom,M,CPI,IX,1971-06,9.258135
GBR,United Kingdom,M,CPI,IX,1971-05,9.192134
GBR,United Kingdom,M,CPI,IX,1971-04,9.132133
GBR,United Kingdom,M,CPI,IX,1971-03,8.94013
GBR,United Kingdom,M,CPI,IX,1971-02,8.86813
GBR,United Kingdom,M,CPI,IX,1971-01,8.820128
GBR,United Kingdom,M,CPI,IX,1970-12,8.700128
GBR,United Kingdom,M,CPI,IX,1970-11,8.640126
GBR,United Kingdom,M,CPI,IX,1970-10,8.580126
GBR,United Kingdom,M,CPI,IX,1970-09,8.490124
GBR,United Kingdom,M,CPI,IX,1970-08,8.448124
GBR,United Kingdom,M,CPI,IX,1970-07,8.454123
GBR,United Kingdom,M,CPI,IX,1970-06,8.394123
GBR,United Kingdom,M,CPI,IX,1970-05,8.370122
GBR,United Kingdom,M,CPI,IX,1970-04,8.346122
GBR,United Kingdom,M,CPI,IX,1970-03,8.22012
GBR,United Kingdom,M,CPI,IX,1970-02,8.172119
GBR,United Kingdom,M,CPI,IX,1970-01,8.130118
GBR,United Kingdom,M,CPI,IX,1969-12,8.064117
GBR,United Kingdom,M,CPI,IX,1969-11,8.010118
GBR,United Kingdom,M,CPI,IX,1969-10,7.992117
GBR,United Kingdom,M,CPI,IX,1969-09,7.932116
GBR,United Kingdom,M,CPI,IX,1969-08,7.908115
GBR,United Kingdom,M,CPI,IX,1969-07,7.926116
GBR,United Kingdom,M,CPI,IX,1969-06,7.926116
GBR,United Kingdom,M,CPI,IX,1969-05,7.890115
GBR,United Kingdom,M,CPI,IX,1969-04,7.902115
GBR,United Kingdom,M,CPI,IX,1969-03,7.818114
GBR,United Kingdom,M,CPI,IX,1969-02,7.788114
GBR,United Kingdom,M,CPI,IX,1969-01,7.746113
GBR,United Kingdom,M,CPI,IX,1968-12,7.704113
GBR,United Kingdom,M,CPI,IX,1968-11,7.602111
GBR,United Kingdom,M,CPI,IX,1968-10,7.584111
GBR,United Kingdom,M,CPI,IX,1968-09,7.54811
GBR,United Kingdom,M,CPI,IX,1968-08,7.54211
GBR,United Kingdom,M,CPI,IX,1968-07,7.53011
GBR,United Kingdom,M,CPI,IX,1968-06,7.52411
GBR,United Kingdom,M,CPI,IX,1968-05,7.49411
GBR,United Kingdom,M,CPI,IX,1968-04,7.48811
GBR,United Kingdom,M,CPI,IX,1968-03,7.356108
GBR,United Kingdom,M,CPI,IX,1968-02,7.332107
GBR,United Kingdom,M,CPI,IX,1968-01,7.296107
GBR,United Kingdom,M,CPI,IX,1967-12,7.272106
GBR,United Kingdom,M,CPI,IX,1967-11,7.224105
GBR,United Kingdom,M,CPI,IX,1967-10,7.182105
GBR,United Kingdom,M,CPI,IX,1967-09,7.128104
GBR,United Kingdom,M,CPI,IX,1967-08,7.134104
GBR,United Kingdom,M,CPI,IX,1967-07,7.152104
GBR,United Kingdom,M,CPI,IX,1967-06,7.194105
GBR,United Kingdom,M,CPI,IX,1967-05,7.164105
GBR,United Kingdom,M,CPI,IX,1967-04,7.170105
GBR,United Kingdom,M,CPI,IX,1967-03,7.116104
GBR,United Kingdom,M,CPI,IX,1967-02,7.116104
GBR,United Kingdom,M,CPI,IX,1967-01,7.110104
GBR,United Kingdom,M,CPI,IX,1966-12,7.098104
GBR,United Kingdom,M,CPI,IX,1966-11,7.086103
GBR,United Kingdom,M,CPI,IX,1966-10,7.044103
GBR,United Kingdom,M,CPI,IX,1966-09,7.026103
GBR,United Kingdom,M,CPI,IX,1966-08,7.038103
GBR,United Kingdom,M,CPI,IX,1966-07,6.996102
GBR,United Kingdom,M,CPI,IX,1966-06,7.026103
GBR,United Kingdom,M,CPI,IX,1966-05,7.008102
GBR,United Kingdom,M,CPI,IX,1966-04,6.960102
GBR,United Kingdom,M,CPI,IX,1966-03,6.876101
GBR,United Kingdom,M,CPI,IX,1966-02,6.8641
GBR,United Kingdom,M,CPI,IX,1966-01,6.8581
GBR,United Kingdom,M,CPI,IX,1965-12,6.8461
GBR,United Kingdom,M,CPI,IX,1965-11,6.8161
GBR,United Kingdom,M,CPI,IX,1965-10,6.786099
GBR,United Kingdom,M,CPI,IX,1965-09,6.780099
GBR,United Kingdom,M,CPI,IX,1965-08,6.774099
GBR,United Kingdom,M,CPI,IX,1965-07,6.762099
GBR,United Kingdom,M,CPI,IX,1965-06,6.762099
GBR,United Kingdom,M,CPI,IX,1965-05,6.744099
GBR,United Kingdom,M,CPI,IX,1965-04,6.720098
GBR,United Kingdom,M,CPI,IX,1965-03,6.594096
GBR,United Kingdom,M,CPI,IX,1965-02,6.570096
GBR,United Kingdom,M,CPI,IX,1965-01,6.570096
GBR,United Kingdom,M,CPI,IX,1964-12,6.552096
GBR,United Kingdom,M,CPI,IX,1964-11,6.528095
GBR,United Kingdom,M,CPI,IX,1964-10,6.474094
GBR,United Kingdom,M,CPI,IX,1964-09,6.468094
GBR,United Kingdom,M,CPI,IX,1964-08,6.468094
GBR,United Kingdom,M,CPI,IX,1987-01,45.40174
GBR,United Kingdom,M,CPI,IX,1986-12,45.22013
GBR,United Kingdom,M,CPI,IX,1986-11,45.08393
GBR,United Kingdom,M,CPI,IX,1986-10,44.72071
GBR,United Kingdom,M,CPI,IX,1986-09,44.62991
GBR,United Kingdom,M,CPI,IX,1986-08,44.4029
GBR,United Kingdom,M,CPI,IX,1986-07,44.2667
GBR,United Kingdom,M,CPI,IX,1986-06,44.4029
GBR,United Kingdom,M,CPI,IX,1986-05,44.4029
GBR,United Kingdom,M,CPI,IX,1986-04,44.3575
GBR,United Kingdom,M,CPI,IX,1986-03,43.90348
GBR,United Kingdom,M,CPI,IX,1986-02,43.85808
GBR,United Kingdom,M,CPI,IX,1986-01,43.67648
GBR,United Kingdom,M,CPI,IX,1985-12,43.58567
GBR,United Kingdom,M,CPI,IX,1985-11,43.54027
GBR,United Kingdom,M,CPI,IX,1985-10,43.40406
